experiment id,best path,best cost,node expansion,elapsed time,graph size,graph MST cost,estimated cost,graph min edge,graph max edge,graph mean edge,graph std edge,bounding method,inital cost,ML prioritizer,ML depth,multi process depth
11505,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 284, 701, 906, 652, 205, 56]",1.0651051998138428,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,random forest,4,0
11506,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 284, 701, 906, 652, 205, 56]",4.598617076873779,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,random forest,5,0
11507,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 280, 692, 890, 639, 201, 56]",0.054960012435913,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,neural network,2,0
11508,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 281, 693, 884, 635, 197, 56]",0.0612568855285644,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,neural network,3,0
11509,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 281, 693, 884, 633, 197, 56]",0.0979518890380859,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,neural network,4,0
11510,"[0, 6, 8, 3, 2, 7, 5, 1, 4, 0]",25.348081883943337,"[1, 8, 56, 281, 693, 884, 633, 197, 56]",0.24965500831604,9,19.084259940083065,25.601562702782772,1.0,8.54400374531753,4.9129646807256995,2.101983254333245,MST,estimate,neural network,5,0
11511,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 271, 854, 1549, 1603, 923, 192]",0.0611310005187988,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,none,0,0
11512,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 692, 1109, 941, 437, 72]",0.0840229988098144,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,random forest,2,0
11513,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 694, 1138, 1075, 593, 123]",0.2269890308380127,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,random forest,3,0
11514,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 694, 1138, 1075, 593, 123]",1.0374510288238523,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,random forest,4,0
11515,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 694, 1138, 1075, 593, 123]",4.088728189468384,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,random forest,5,0
11516,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 265, 796, 1387, 1302, 665, 125]",0.0617039203643798,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,neural network,2,0
11517,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 274, 841, 1509, 1473, 787, 159]",0.0731749534606933,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,neural network,3,0
11518,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 275, 850, 1539, 1520, 820, 169]",0.1116039752960205,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,neural network,4,0
11519,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 275, 850, 1541, 1518, 816, 158]",0.2646839618682861,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,inf,neural network,5,0
11520,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 245, 696, 1116, 943, 440, 73]",0.0463228225708007,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,none,0,0
11521,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 692, 1109, 941, 437, 72]",0.0837230682373046,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,random forest,2,0
11522,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 692, 1114, 951, 441, 72]",0.2235250473022461,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,random forest,3,0
11523,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 692, 1114, 951, 441, 72]",1.0311260223388672,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,random forest,4,0
11524,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 54, 245, 692, 1114, 951, 441, 72]",4.07805323600769,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,random forest,5,0
11525,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 246, 693, 1113, 945, 438, 72]",0.0519511699676513,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,neural network,2,0
11526,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 246, 694, 1119, 946, 440, 73]",0.0594041347503662,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,neural network,3,0
11527,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 246, 694, 1120, 946, 441, 73]",0.0957469940185546,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,neural network,4,0
11528,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 54, 246, 694, 1120, 946, 441, 73]",0.2312731742858886,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,edge,estimate,neural network,5,0
11529,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 304, 979, 1648, 1385, 605, 166]",0.0736093521118164,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,none,0,0
11530,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 836, 1189, 797, 248, 53]",0.0950458049774169,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,random forest,2,0
11531,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 838, 1212, 902, 376, 97]",0.2401289939880371,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,random forest,3,0
11532,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 838, 1212, 902, 376, 97]",1.0774898529052734,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,random forest,4,0
11533,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 838, 1212, 902, 376, 97]",4.683818101882935,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,random forest,5,0
11534,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 304, 941, 1477, 1148, 399, 97]",0.0757050514221191,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,neural network,2,0
11535,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 313, 983, 1587, 1282, 496, 126]",0.0866549015045166,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,neural network,3,0
11536,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 313, 993, 1619, 1315, 517, 135]",0.1252789497375488,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,neural network,4,0
11537,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 313, 993, 1621, 1313, 509, 127]",0.2998561859130859,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,inf,neural network,5,0
11538,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 295, 847, 1208, 807, 250, 53]",0.059687852859497,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,none,0,0
11539,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 836, 1189, 797, 248, 53]",0.0958671569824218,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,random forest,2,0
11540,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 836, 1191, 798, 252, 53]",0.239088773727417,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,random forest,3,0
11541,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 836, 1191, 798, 252, 53]",1.0791168212890625,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,random forest,4,0
11542,"[0, 5, 8, 7, 3, 4, 1, 6, 2, 0]",25.86387347175358,"[1, 8, 56, 291, 836, 1191, 798, 252, 53]",4.7958338260650635,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,random forest,5,0
11543,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 291, 842, 1196, 799, 250, 53]",0.0644938945770263,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,neural network,2,0
11544,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 291, 845, 1203, 802, 251, 53]",0.0706970691680908,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,neural network,3,0
11545,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 291, 845, 1204, 802, 251, 53]",0.1097300052642822,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,neural network,4,0
11546,"[0, 2, 6, 1, 4, 3, 7, 8, 5, 0]",25.86387347175358,"[1, 8, 56, 291, 845, 1204, 801, 250, 53]",0.2703070640563965,9,18.478708664619074,26.12251220647111,1.0,10.63014581273465,4.807267387895985,2.147650456544066,MST,estimate,neural network,5,0
11547,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 258, 852, 1728, 1952, 1186, 309]",0.0654191970825195,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,none,0,0
11548,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",0.1000640392303466,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,random forest,2,0
11549,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",0.2426362037658691,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,random forest,3,0
11550,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",1.0373139381408691,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,random forest,4,0
11551,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1618, 1772, 1031, 265]",4.1814069747924805,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,random forest,5,0
11552,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 289, 970, 2087, 2452, 1477, 370]",0.0845298767089843,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,neural network,2,0
11553,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 290, 974, 2063, 2383, 1387, 349]",0.090512990951538,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,neural network,3,0
11554,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 290, 974, 2060, 2358, 1354, 336]",0.1272902488708496,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,neural network,4,0
11555,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 290, 974, 2060, 2356, 1345, 329]",0.286221981048584,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,inf,neural network,5,0
11556,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 257, 842, 1684, 1854, 1093, 271]",0.0632719993591308,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,none,0,0
11557,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",0.0998167991638183,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,random forest,2,0
11558,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",0.2398431301116943,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,random forest,3,0
11559,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1617, 1771, 1021, 257]",1.0324721336364746,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,random forest,4,0
11560,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 53, 255, 822, 1618, 1772, 1030, 263]",4.204725027084351,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,random forest,5,0
11561,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 55, 268, 869, 1768, 1934, 1112, 269]",0.0738000869750976,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,neural network,2,0
11562,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 55, 268, 869, 1764, 1929, 1109, 273]",0.0804109573364257,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,neural network,3,0
11563,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 55, 268, 869, 1764, 1924, 1102, 266]",0.1160480976104736,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,neural network,4,0
11564,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 55, 268, 869, 1764, 1924, 1096, 265]",0.2644698619842529,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,edge,estimate,neural network,5,0
11565,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1176, 2199, 1903, 928, 293]",0.091742992401123,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,none,0,0
11566,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",0.1269221305847168,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,random forest,2,0
11567,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",0.2686822414398193,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,random forest,3,0
11568,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",1.106837034225464,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,random forest,4,0
11569,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1704, 801, 251]",5.095546722412109,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,random forest,5,0
11570,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 334, 1332, 2635, 2328, 1123, 343]",0.1157529354095459,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,neural network,2,0
11571,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 334, 1336, 2624, 2245, 1052, 324]",0.1219358444213867,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,neural network,3,0
11572,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 334, 1336, 2620, 2218, 1027, 313]",0.1587648391723632,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,neural network,4,0
11573,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 334, 1336, 2620, 2217, 1018, 305]",0.3424060344696045,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,inf,neural network,5,0
11574,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1167, 2159, 1810, 842, 257]",0.0905210971832275,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,none,0,0
11575,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",0.1271870136260986,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,random forest,2,0
11576,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",0.2682690620422363,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,random forest,3,0
11577,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1702, 790, 243]",1.106853723526001,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,random forest,4,0
11578,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 321, 1157, 2085, 1704, 801, 249]",5.120063304901123,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,random forest,5,0
11579,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 330, 1242, 2322, 1880, 844, 254]",0.1051981449127197,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,neural network,2,0
11580,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 330, 1242, 2321, 1868, 843, 257]",0.1110508441925048,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,neural network,3,0
11581,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 330, 1242, 2321, 1865, 839, 252]",0.1487269401550293,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,neural network,4,0
11582,"[0, 7, 5, 3, 4, 2, 8, 6, 1, 0]",24.95542966349601,"[1, 8, 56, 330, 1242, 2321, 1865, 836, 251]",0.3317320346832275,9,17.89292222699217,25.912664574814833,1.0,8.06225774829855,4.200871304138176,1.6557684545120763,MST,estimate,neural network,5,0
11583,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 226, 576, 909, 902, 591, 200]",0.0413241386413574,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,none,0,0
11584,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 227, 585, 886, 764, 391, 100]",0.0766310691833496,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,random forest,2,0
11585,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 227, 590, 911, 816, 430, 107]",0.219667911529541,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,random forest,3,0
11586,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 227, 590, 912, 819, 437, 109]",0.9997000694274902,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,random forest,4,0
11587,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 227, 590, 912, 819, 437, 109]",3.836463928222656,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,random forest,5,0
11588,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0421047210693359,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,neural network,2,0
11589,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0482649803161621,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,neural network,3,0
11590,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0830907821655273,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,neural network,4,0
11591,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.2068297863006591,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,inf,neural network,5,0
11592,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 554, 816, 677, 351, 86]",0.0377740859985351,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,none,0,0
11593,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 225, 564, 838, 694, 357, 91]",0.0741519927978515,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,random forest,2,0
11594,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 225, 565, 844, 709, 367, 92]",0.2155268192291259,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,random forest,3,0
11595,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 225, 565, 844, 709, 367, 92]",1.0124738216400146,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,random forest,4,0
11596,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 225, 565, 844, 709, 367, 92]",3.7813544273376465,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,random forest,5,0
11597,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0421478748321533,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,neural network,2,0
11598,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0483756065368652,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,neural network,3,0
11599,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.0824179649353027,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,neural network,4,0
11600,"[0, 3, 8, 7, 2, 5, 6, 4, 1, 0]",20.840407037835636,"[1, 8, 52, 223, 551, 808, 664, 333, 83]",0.2062251567840576,9,13.714776642118863,21.048811108213993,1.0,8.602325267042627,4.329541111425608,1.9520833281474097,edge,estimate,neural network,5,0
